element,decimal_approx,inverse_in_sample,sample_classification,theoretical_unit_within_bound,notes
973/243,4.00411523,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
974/243,4.00823045,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
976/243,4.01646091,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
977/243,4.02057613,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
979/243,4.02880658,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
980/243,4.03292181,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
982/243,4.04115226,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
983/243,4.04526749,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
985/243,4.05349794,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
986/243,4.05761317,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
988/243,4.06584362,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
989/243,4.06995885,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
991/243,4.07818930,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
992/243,4.08230453,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
994/243,4.09053498,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
995/243,4.09465021,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
997/243,4.10288066,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
998/243,4.10699588,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1000/243,4.11522634,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1001/243,4.11934156,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1003/243,4.12757202,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1004/243,4.13168724,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1006/243,4.13991770,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1007/243,4.14403292,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1009/243,4.15226337,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1010/243,4.15637860,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1012/243,4.16460905,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1013/243,4.16872428,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1015/243,4.17695473,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1016/243,4.18106996,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1018/243,4.18930041,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1019/243,4.19341564,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1021/243,4.20164609,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1022/243,4.20576132,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1024/243,4.21399177,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
1025/243,4.21810700,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
