class_id,representative,class_size,elements,units_used,theoretical_case,notes
1343,6161/1944,1,6161/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1344,6161/1944,2,6161/1944; 6161/2592,4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1345,6163/2592,1,6163/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1346,6163/2592,2,6163/2592; 6163/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1347,6167/1944,1,6167/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1348,6175/3888,1,6175/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1349,6179/1944,1,6179/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1350,6181/3888,1,6181/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1351,6185/1944,1,6185/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1352,6193/2592,1,6193/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1353,6193/2592,2,6193/2592; 6193/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1354,6197/2592,1,6197/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1355,6199/2592,1,6199/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1356,6199/2592,2,6199/2592; 6199/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1357,6205/2592,1,6205/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1358,6209/2592,1,6209/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1359,6211/2592,1,6211/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1360,6211/2592,2,6211/2592; 6211/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1361,6215/1944,1,6215/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1362,6217/2592,1,6217/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1363,6217/2592,2,6217/2592; 6217/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1364,6221/1944,1,6221/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1365,6221/1944,2,6221/1944; 6221/2592,4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1366,6223/2592,1,6223/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1367,6229/2592,1,6229/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1368,6233/1944,1,6233/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1369,6233/1944,2,6233/1944; 6233/2592,4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1370,6235/2592,1,6235/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1371,6239/1944,1,6239/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1372,6265/2592,1,6265/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1373,6269/1944,1,6269/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1374,6269/1944,2,6269/1944; 6269/2592,4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1375,6271/2592,1,6271/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1376,6275/1944,1,6275/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1377,6277/2592,1,6277/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1378,6281/2592,1,6281/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1379,6283/2592,1,6283/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1380,6287/1944,1,6287/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1381,6289/2592,1,6289/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1382,6293/1944,1,6293/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1383,6293/1944,2,6293/1944; 6293/2592,4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
